source,target,weight
declare,comprise,0.6593137383460999
escape,flee,0.8302522897720337
escape,emerge,0.7125403881072998
escape,enter,0.706788182258606
escape,avoid,0.6982101798057556
escape,away,0.6891295909881592
escape,entry,0.6831533312797546
escape,withdraw,0.6826441287994385
escape,abandon,0.6752855777740479
escape,exit,0.6739894151687622
escape,exit,0.6739894151687622
escape,wander,0.6557573080062866
escape,arrive,0.6517548561096191
escape,skip,0.6462647914886475
escape,disappear,0.6402922868728638
escape,pursuit,0.6368129253387451
escape,eliminate,0.6271553039550781
escape,entrance,0.6271519064903259
escape,into,0.6237046718597412
escape,out,0.6175309419631958
escape,snatch,0.6169897317886353
knock,rip,0.6767113208770752
knock,fall,0.6733564138412476
knock,fall,0.6733562350273132
knock,argue,0.6601778268814087
knock,hang,0.6443290710449219
knock,merge,0.6433229446411133
knock,fight,0.6383605599403381
knock,shout,0.6331828832626343
knock,drop,0.6273115873336792
knock,confront,0.6264716386795044
knock,toss,0.6152908802032471
knock,punch,0.6139267086982727
knock,blow,0.6090075373649597
knock,call,0.6075022220611572
knock,call,0.6075021624565125
knock,beat,0.5998093485832214
knock,haul,0.5900990962982178
knock,hit,0.5888619422912598
knock,chat,0.5871776938438416
knock,bust,0.5864732265472412
propose,proposal,0.9217808842658997
propose,intend,0.8736986517906189
propose,plan,0.826269268989563
propose,plan,0.826269268989563
propose,commitment,0.7672923803329468
propose,promise,0.7568988800048828
propose,promise,0.7568988800048828
propose,planner,0.750977635383606
propose,idea,0.749427318572998
propose,suggestion,0.7463458776473999
propose,suggest,0.7413243651390076
propose,intention,0.7273720502853394
propose,desire,0.7227811217308044
propose,offering,0.7155488133430481
propose,initiative,0.7131543159484863
propose,commit,0.7005355358123779
propose,scheme,0.6999130249023438
propose,vow,0.6986194252967834
propose,fantasy,0.6960505843162537
propose,intent,0.6924593448638916
call,call,1.0
call,telephone,0.8364757299423218
call,contact,0.7773218154907227
call,contact,0.7773218154907227
call,phone,0.7756606340408325
call,communication,0.689897894859314
call,talk,0.680726945400238
call,talk,0.680726945400238
call,chat,0.6726189851760864
call,conversation,0.662524402141571
call,number,0.6441976428031921
call,message,0.6353957653045654
call,communicate,0.6335110664367676
call,knock,0.6075022220611572
call,via,0.6062143445014954
call,em,0.6054673194885254
call,tale,0.6050680875778198
call,speak,0.6040175557136536
call,request,0.5974886417388916
call,request,0.5974886417388916
settle,settlement,0.8958035707473755
settle,mat,0.7089859843254089
settle,detroit,0.7075943350791931
settle,accord,0.7058185338973999
settle,resolve,0.7022373676300049
settle,reside,0.6998589038848877
settle,te,0.6975127458572388
settle,dna,0.6969726085662842
settle,tease,0.6969321370124817
settle,haul,0.69562166929245
settle,tran,0.6948992013931274
settle,plea,0.6922830939292908
settle,alter,0.6920847296714783
settle,till,0.6915998458862305
settle,in,0.6894733905792236
settle,carter,0.6889441013336182
settle,ensue,0.6878726482391357
settle,mar,0.6866909265518188
settle,en,0.6865007281303406
settle,allocate,0.6859585642814636
scream,yell,0.8410638570785522
scream,shout,0.8089741468429565
scream,cry,0.7404557466506958
scream,swear,0.6966844797134399
scream,sing,0.6860952377319336
scream,complain,0.682990312576294
scream,whisper,0.6566701531410217
scream,hear,0.6561079621315002
scream,loud,0.6453722715377808
scream,chant,0.6426488161087036
scream,argue,0.6375012397766113
scream,damn,0.6373346447944641
scream,sentiment,0.6363955736160278
scream,woe,0.6360621452331543
scream,react,0.636033296585083
scream,shock,0.6332898139953613
scream,shock,0.6332898139953613
scream,plea,0.6320071816444397
scream,insane,0.629652738571167
scream,warn,0.6242381930351257
demonstrate,demonstration,0.8722681403160095
demonstrate,illustrate,0.7826980352401733
demonstrate,prove,0.7470012307167053
demonstrate,mock,0.7404021620750427
demonstrate,indicate,0.7267715930938721
demonstrate,spectator,0.6858755946159363
demonstrate,observe,0.6852353811264038
demonstrate,proof,0.6846928596496582
demonstrate,realise,0.6809158325195312
demonstrate,experimental,0.6792407631874084
demonstrate,indication,0.677379846572876
demonstrate,exhibition,0.6769312620162964
demonstrate,convince,0.6768134832382202
demonstrate,convince,0.6768133640289307
demonstrate,probe,0.6706909537315369
demonstrate,evidence,0.6671507358551025
demonstrate,experiment,0.6664291620254517
demonstrate,simulate,0.6648657321929932
demonstrate,assert,0.6631336212158203
demonstrate,course,0.6629753708839417
intend,propose,0.8736986517906189
intend,plan,0.856217086315155
intend,plan,0.856217086315155
intend,intention,0.8471775054931641
intend,intent,0.8203610181808472
intend,proposal,0.7986965775489807
intend,endeavor,0.78412926197052
intend,ambition,0.7788218855857849
intend,planner,0.7788016200065613
intend,ideal,0.7767633199691772
intend,initiative,0.7712920308113098
intend,desire,0.7657378911972046
intend,strategy,0.7560974359512329
intend,idea,0.7517496347427368
intend,involve,0.7469345331192017
intend,estimate,0.7457489371299744
intend,estimate,0.7457489371299744
intend,imagine,0.7394458055496216
intend,anticipate,0.7295529842376709
intend,expect,0.7275205850601196
blame,responsible,0.7940512299537659
blame,responsibility,0.7541337013244629
blame,liability,0.6917080879211426
blame,perpetrator,0.6888982057571411
blame,accusation,0.6861631274223328
blame,accuse,0.6821049451828003
blame,inflict,0.6654563546180725
blame,complain,0.654023289680481
blame,critic,0.6490033268928528
blame,fault,0.6442609429359436
blame,criticism,0.6419116258621216
blame,victim,0.6371228098869324
blame,revenge,0.6277191638946533
blame,insult,0.6261758208274841
blame,insult,0.6261758208274841
blame,harm,0.6182547211647034
blame,harm,0.6182546615600586
blame,point,0.6128805875778198
blame,point,0.6128804683685303
blame,allegation,0.6121404767036438
emerge,arrive,0.8222652077674866
emerge,arise,0.8086671829223633
emerge,occur,0.7746298313140869
emerge,appear,0.7320181727409363
emerge,escape,0.7125403881072998
emerge,undergo,0.7081892490386963
emerge,proceed,0.7069026231765747
emerge,flourish,0.704635500907898
emerge,come,0.7027402520179749
emerge,entry,0.7025306224822998
emerge,ensue,0.7018280029296875
emerge,accomplish,0.700993001461029
emerge,become,0.7003694772720337
emerge,forth,0.6922610402107239
emerge,into,0.6914809942245483
emerge,establish,0.688555121421814
emerge,realize,0.6874852180480957
emerge,expose,0.686864972114563
emerge,initiate,0.6845340132713318
emerge,enter,0.6842094659805298
oppose,opposition,0.9106041193008423
oppose,against,0.8133461475372314
oppose,objection,0.7989327907562256
oppose,anti,0.7826403379440308
oppose,hostility,0.7328671813011169
oppose,resistance,0.7324210405349731
oppose,resist,0.719997763633728
oppose,enemy,0.7160621881484985
oppose,reject,0.7091960906982422
oppose,undermine,0.7065898776054382
oppose,opposite,0.699097752571106
oppose,criticism,0.6934068202972412
oppose,confront,0.6905445456504822
oppose,persuade,0.6818214654922485
oppose,critic,0.6765284538269043
oppose,counterpart,0.6728590130805969
oppose,opponent,0.6685564517974854
oppose,avoid,0.6680033802986145
oppose,disagreement,0.6646348834037781
oppose,disagree,0.6618540287017822
attract,attraction,0.7552542090415955
attract,pursuit,0.6756035089492798
attract,incentive,0.651613712310791
attract,excite,0.6411109566688538
attract,attractive,0.6321815848350525
attract,encourage,0.6213028430938721
attract,urge,0.6199377775192261
attract,provoke,0.6186392307281494
attract,motivate,0.6183500289916992
attract,reinforcement,0.6153872609138489
attract,flee,0.6104499101638794
attract,promote,0.6097492575645447
attract,stimulate,0.6039113998413086
attract,convince,0.5990703105926514
attract,convince,0.5990700125694275
attract,chase,0.5979688167572021
attract,chase,0.5979686975479126
attract,inspire,0.5975057482719421
attract,inspire,0.5975057482719421
attract,exciting,0.5969681143760681
complain,complaint,0.8549404144287109
complain,bother,0.7668061256408691
complain,upset,0.7417306303977966
complain,remark,0.7158046364784241
complain,criticism,0.7074312567710876
complain,argue,0.6946792602539062
complain,suffer,0.6878490447998047
complain,scream,0.682990312576294
complain,insult,0.6802833080291748
complain,insult,0.6802833080291748
complain,sentiment,0.678753674030304
complain,critic,0.6752345561981201
complain,woe,0.6749462485313416
complain,fault,0.6673641800880432
complain,mad,0.6621012091636658
complain,warn,0.6616811752319336
complain,admit,0.6608782410621643
complain,comment,0.6607791185379028
complain,comment,0.6607791185379028
complain,dispute,0.6592574119567871
solve,solution,0.9192928075790405
solve,resolve,0.866598904132843
solve,fix,0.7635013461112976
solve,fix,0.7635012865066528
solve,answer,0.7588721513748169
solve,answer,0.7588721513748169
solve,puzzle,0.7449848651885986
solve,problem,0.7437511682510376
solve,accomplish,0.7348010540008545
solve,help,0.7328739166259766
solve,how,0.7294718623161316
solve,complicated,0.7123841047286987
solve,part,0.709091305732727
solve,part,0.709091305732727
solve,n,0.7015484571456909
solve,way,0.7005928754806519
solve,iii,0.7004787921905518
solve,clue,0.6973778605461121
solve,achieve,0.6949563026428223
solve,result,0.6869326829910278
tend,brush,0.6329472064971924
tend,brush,0.6329472064971924
tend,stick,0.6289730072021484
tend,stick,0.6289730072021484
tend,hurt,0.6117662787437439
tend,hurt,0.6117662787437439
tend,tear,0.6038655042648315
tend,tear,0.6038655042648315
tend,lean,0.5980206727981567
tend,care,0.5957744121551514
tend,handle,0.5920588970184326
tend,joint,0.5918968319892883
tend,brace,0.589941680431366
tend,sole,0.5876659750938416
tend,aide,0.5807140469551086
tend,seek,0.5793441534042358
tend,limb,0.5774742364883423
tend,sort,0.5739049911499023
tend,sort,0.5739048719406128
tend,let,0.5657637715339661
rely,depend,0.8579632043838501
rely,utilize,0.7937289476394653
rely,use,0.7611344456672668
rely,use,0.7611344456672668
rely,upon,0.7113691568374634
rely,dependent,0.7037690281867981
rely,on,0.6780924201011658
rely,consideration,0.6697986721992493
rely,consider,0.6684572696685791
rely,consume,0.666947603225708
rely,regard,0.6523668766021729
rely,operate,0.646009624004364
rely,implementation,0.6451314091682434
rely,implement,0.6437101364135742
rely,seek,0.6343079805374146
rely,derive,0.6292476654052734
rely,regulate,0.6284960508346558
rely,useful,0.6248155832290649
rely,interpret,0.6247962713241577
rely,influence,0.6240239143371582
expose,reveal,0.7648353576660156
expose,engrave,0.7370897531509399
expose,detroit,0.7229568958282471
expose,op,0.7226173281669617
expose,open,0.7189353704452515
expose,open,0.7189353704452515
expose,appear,0.7155695557594299
expose,pod,0.7127165198326111
expose,uncover,0.7076848745346069
expose,seek,0.704371452331543
expose,ensue,0.703865647315979
expose,ad,0.7037035226821899
expose,exhibit,0.6998164653778076
expose,exhibit,0.6998164653778076
expose,circulate,0.6997534036636353
expose,isolate,0.6997005939483643
expose,undergo,0.6908166408538818
expose,en,0.687440037727356
expose,emerge,0.686864972114563
expose,outline,0.6859802007675171
divide,split,0.8569470643997192
divide,division,0.8205000758171082
divide,distinct,0.7159119248390198
divide,fold,0.7094641923904419
divide,separate,0.7084672451019287
divide,separate,0.7084672451019287
divide,slice,0.6772769689559937
divide,equal,0.6772188544273376
divide,apart,0.6702243089675903
divide,trim,0.6436564922332764
divide,mixed,0.6403557062149048
divide,half,0.6388578414916992
divide,segment,0.6368941068649292
divide,equality,0.6365240812301636
divide,across,0.6360440254211426
divide,differentiate,0.6222770810127258
divide,between,0.613686203956604
divide,overlap,0.6103941202163696
divide,part,0.6029419898986816
divide,part,0.6029419898986816
retain,maintain,0.7686613202095032
retain,preserve,0.7648160457611084
retain,keep,0.7165789604187012
retain,persist,0.7034785747528076
retain,remain,0.6993324756622314
retain,sustain,0.6566317081451416
retain,hold,0.6529152989387512
retain,relic,0.6511502265930176
retain,endure,0.640910804271698
retain,stay,0.6276739239692688
retain,copy,0.6247705817222595
retain,copy,0.6247705817222595
retain,still,0.6217633485794067
retain,remember,0.6200453042984009
retain,continue,0.6141575574874878
retain,reclaim,0.6109662055969238
retain,reserve,0.6014053225517273
retain,survive,0.5983642935752869
retain,recall,0.5975136756896973
retain,stable,0.590292751789093
disappear,vanish,0.9420609474182129
disappear,abandon,0.8473347425460815
disappear,withdraw,0.8185518383979797
disappear,remove,0.8102878928184509
disappear,eliminate,0.8079349994659424
disappear,depart,0.7937628030776978
disappear,leave,0.7757177352905273
disappear,rid,0.7590755224227905
disappear,removal,0.7486216425895691
disappear,goodbye,0.7311251163482666
disappear,away,0.7269822955131531
disappear,forget,0.7112848162651062
disappear,bye,0.7027750015258789
disappear,exit,0.6939277648925781
disappear,exit,0.6939277648925781
disappear,off,0.6887887716293335
disappear,dissolve,0.6770418882369995
disappear,loose,0.6767213344573975
disappear,skip,0.6679778099060059
disappear,dismiss,0.6673017740249634
cancel,suspend,0.7282405495643616
cancel,dismiss,0.7099736928939819
cancel,shut,0.7015918493270874
cancel,postpone,0.6862016916275024
cancel,abandon,0.6602251529693604
cancel,eliminate,0.6459974646568298
cancel,bye,0.6459915637969971
cancel,exit,0.6428148150444031
cancel,exit,0.6428148150444031
cancel,forget,0.6398028135299683
cancel,disable,0.6345863342285156
cancel,off,0.6296899318695068
cancel,stop,0.6289256811141968
cancel,skip,0.6220150589942932
cancel,suppress,0.6184036731719971
cancel,rid,0.6163607835769653
cancel,goodbye,0.6156405210494995
cancel,ban,0.6150757074356079
cancel,ban,0.6150755286216736
cancel,forbid,0.6144130229949951
dream,dream,1.0
dream,fantasy,0.7168834209442139
dream,imagine,0.6865782737731934
dream,wish,0.6698946952819824
dream,wish,0.6698946952819824
dream,intend,0.6556505560874939
dream,promise,0.6463384628295898
dream,promise,0.6463384628295898
dream,want,0.6295042037963867
dream,hope,0.6280835866928101
dream,hoop,0.6209933161735535
dream,plan,0.613665759563446
dream,plan,0.613665759563446
dream,diary,0.6012943983078003
dream,desire,0.5998263955116272
dream,haunt,0.599734365940094
dream,illusion,0.5916684865951538
dream,propose,0.5888607501983643
dream,thought,0.5881859660148621
dream,expect,0.5853952765464783
win,win,1.0000003576278687
win,victory,0.9293502569198608
win,victoria,0.8851654529571533
win,winner,0.8549972772598267
win,success,0.7274863123893738
win,gain,0.7218756675720215
win,contest,0.7008363604545593
win,succeed,0.6989040374755859
win,successful,0.6827148199081421
win,champion,0.6808141469955444
win,prize,0.679837167263031
win,contestant,0.676094114780426
win,championship,0.6753004789352417
win,compete,0.6736843585968018
win,accomplishment,0.6711875200271606
win,outcome,0.6668009757995605
win,conquer,0.6544908285140991
win,reward,0.6533701419830322
win,reward,0.6533701419830322
win,champ,0.6530832052230835
great,wonderful,0.9459428787231445
great,fantastic,0.9445322155952454
great,super,0.9417816996574402
great,awesome,0.9335321187973022
great,brilliant,0.9072659015655518
great,incredible,0.9041888117790222
great,amazing,0.903602123260498
great,excellent,0.903007984161377
great,remarkable,0.8739242553710938
great,greatly,0.8377320766448975
great,outstanding,0.8347158432006836
great,lovely,0.8320564031600952
great,bun,0.8206453323364258
great,impressive,0.8166600465774536
great,perfect,0.7947913408279419
great,delight,0.7871230840682983
great,extraordinary,0.771759033203125
great,good,0.7629175186157227
great,good,0.7629175186157227
great,highly,0.7555296421051025
conclude,conclusion,0.9648135900497437
conclude,final,0.8979977369308472
conclude,final,0.8979977369308472
conclude,end,0.8680722713470459
conclude,end,0.8680722713470459
conclude,finish,0.8558166027069092
conclude,finish,0.8558164238929749
conclude,closing,0.8217543363571167
conclude,endorse,0.7962596416473389
conclude,exit,0.7819914817810059
conclude,exit,0.7819914817810059
conclude,close,0.7743409872055054
conclude,close,0.774340808391571
conclude,ultimately,0.7724395990371704
conclude,complete,0.7558999061584473
conclude,complete,0.7558999061584473
conclude,finally,0.7537349462509155
conclude,summary,0.7114742994308472
conclude,closure,0.71056067943573
conclude,result,0.6993546485900879
star,star,1.0
star,star,1.0
star,starve,0.8443611860275269
star,epic,0.6758295297622681
star,legend,0.6747331619262695
star,fame,0.6669938564300537
star,champ,0.6444181799888611
star,famous,0.6420127153396606
star,mark,0.6274834275245667
star,mark,0.6274834275245667
star,mark,0.6274834275245667
star,hero,0.619364857673645
star,ace,0.6074371337890625
star,main,0.6074243187904358
star,charles,0.6069599390029907
star,celebrity,0.6064907312393188
star,raven,0.6058487296104431
star,sarah,0.6042563915252686
star,harris,0.6032454967498779
star,ann,0.594338595867157
succeed,successful,0.9251331090927124
succeed,success,0.9215400218963623
succeed,successfully,0.8877676129341125
succeed,achieve,0.7961151599884033
succeed,accomplish,0.7919098138809204
succeed,achievement,0.7916877269744873
succeed,accomplishment,0.7900203466415405
succeed,effective,0.7758538722991943
succeed,flourish,0.7331397533416748
succeed,win,0.6989040374755859
succeed,win,0.6989040374755859
succeed,finish,0.6848195791244507
succeed,finish,0.6848195791244507
succeed,progress,0.682895302772522
succeed,strive,0.6805421710014343
succeed,proceed,0.6733076572418213
succeed,pursue,0.6696723699569702
succeed,endeavor,0.6685628890991211
succeed,victory,0.6662862300872803
succeed,participate,0.6649085283279419
observe,observation,0.8831754326820374
observe,examine,0.8618720173835754
observe,inspect,0.8420584797859192
observe,see,0.8323096632957458
observe,watch,0.8070967793464661
observe,look,0.8067684769630432
observe,sight,0.8034670352935791
observe,sight,0.8034669160842896
observe,assess,0.8019149303436279
observe,investigate,0.7900325655937195
observe,overlook,0.7837357521057129
observe,regard,0.7667298316955566
observe,attention,0.7572444677352905
observe,contemplate,0.7447453737258911
observe,detect,0.7419290542602539
observe,visible,0.734933614730835
observe,consider,0.7302188277244568
observe,seek,0.7209316492080688
observe,view,0.7132115960121155
observe,view,0.7132115960121155
cite,citation,0.9133634567260742
cite,reference,0.7710018157958984
cite,reference,0.7710018157958984
cite,inscription,0.681638777256012
cite,note,0.6720646023750305
cite,publication,0.6637248992919922
cite,revise,0.6605433225631714
cite,document,0.655536949634552
cite,document,0.655536949634552
cite,denomination,0.6504353284835815
cite,author,0.6425661444664001
cite,excerpt,0.6418666839599609
cite,book,0.6192246675491333
cite,book,0.6192246675491333
cite,book,0.6192245483398438
cite,devote,0.6190816164016724
cite,textbook,0.6145974397659302
cite,scholarship,0.6090187430381775
cite,mark,0.6032962203025818
cite,mark,0.6032962203025818
urge,desire,0.8744397759437561
urge,want,0.8129168152809143
urge,tempt,0.8080632090568542
urge,desperate,0.7892111539840698
urge,beg,0.7885542511940002
urge,strive,0.7791889905929565
urge,request,0.773061215877533
urge,request,0.7730611562728882
urge,effort,0.7651695013046265
urge,attempt,0.7584538459777832
urge,attempt,0.7584538459777832
urge,challenge,0.7569673657417297
urge,challenge,0.7569673657417297
urge,ambition,0.7568460702896118
urge,motivation,0.743779182434082
urge,quest,0.7406660318374634
urge,insist,0.7398176789283752
urge,seek,0.7390103936195374
urge,encourage,0.7263211011886597
urge,try,0.7248612642288208
approve,approval,0.913090705871582
approve,confirm,0.7333308458328247
approve,agree,0.7167119979858398
approve,allow,0.7143216133117676
approve,acceptable,0.7011580467224121
approve,appropriate,0.6943204998970032
approve,valid,0.6840962767601013
approve,okay,0.6679800748825073
approve,uphold,0.6659561395645142
approve,favor,0.6614938974380493
approve,acknowledge,0.6578563451766968
approve,certain,0.6562776565551758
approve,ok,0.6551117897033691
approve,accept,0.6529549956321716
approve,alright,0.6525283455848694
approve,consent,0.6523555517196655
approve,praise,0.6427602171897888
approve,praise,0.6427602171897888
approve,willing,0.6393675208091736
approve,concede,0.6372926235198975
piss,shit,0.7432023882865906
piss,shit,0.7432023882865906
piss,damn,0.7115728855133057
piss,fucking,0.7030414342880249
piss,male,0.6994107961654663
piss,ass,0.6905527114868164
piss,crap,0.6705757975578308
piss,vomit,0.6637881994247437
piss,fuck,0.6632176637649536
piss,fuck,0.6632176637649536
piss,anger,0.6595489382743835
piss,asshole,0.6591467261314392
piss,stag,0.6468980312347412
piss,terrify,0.6465212106704712
piss,pie,0.642047107219696
piss,tran,0.641653299331665
piss,bloody,0.6409950256347656
piss,mad,0.6394175291061401
piss,angry,0.6370202302932739
piss,dick,0.6364694833755493
dig,pre,0.9242079257965088
dig,sin,0.9119083285331726
dig,you,0.9098528623580933
dig,ben,0.9086719155311584
dig,pour,0.9065749645233154
dig,ceo,0.9003790616989136
dig,io,0.8987038731575012
dig,pan,0.896557092666626
dig,ve,0.8903409242630005
dig,asian,0.8896547555923462
dig,logo,0.8890591859817505
dig,co,0.8854326605796814
dig,tran,0.8849774599075317
dig,ii,0.8847104907035828
dig,die,0.8846142292022705
dig,till,0.8841443061828613
dig,ali,0.8805608749389648
dig,vet,0.8777457475662231
dig,asia,0.8755857944488525
dig,eu,0.8753912448883057
acknowledge,admit,0.8497353196144104
acknowledge,accept,0.8398913741111755
acknowledge,indicate,0.815912663936615
acknowledge,appreciate,0.8141798973083496
acknowledge,realize,0.7785927653312683
acknowledge,concede,0.771603524684906
acknowledge,recognize,0.7701229453086853
acknowledge,estimate,0.7630230188369751
acknowledge,estimate,0.7630230188369751
acknowledge,apparent,0.7568289041519165
acknowledge,agree,0.7425569891929626
acknowledge,favor,0.7417687177658081
acknowledge,confirm,0.7391290664672852
acknowledge,satisfy,0.7330087423324585
acknowledge,praise,0.7318645715713501
acknowledge,praise,0.7318645715713501
acknowledge,assert,0.7290444374084473
acknowledge,realise,0.7249342203140259
acknowledge,remark,0.7243591547012329
acknowledge,acceptable,0.7243480682373047
recall,memory,0.7530264854431152
recall,remember,0.7013545036315918
recall,flashback,0.7005466222763062
recall,forget,0.6628033518791199
recall,reminder,0.6210330724716187
recall,remind,0.6160959601402283
recall,regret,0.6054500937461853
recall,mistake,0.6019375920295715
recall,retain,0.5975136756896973
recall,past,0.5939704775810242
recall,ago,0.5918798446655273
recall,relic,0.5908225774765015
recall,record,0.5825169086456299
recall,record,0.5825169086456299
recall,record,0.5825169086456299
recall,distract,0.5790323615074158
recall,revise,0.5752763152122498
recall,incident,0.5719529986381531
recall,history,0.5714403390884399
recall,note,0.5677703022956848
pose,figure,0.7478716373443604
pose,figure,0.7478715777397156
pose,picture,0.7213845252990723
pose,portrait,0.7084149122238159
pose,photograph,0.6993051767349243
pose,photo,0.6891623735427856
pose,photo,0.6891623735427856
pose,pic,0.6851546764373779
pose,image,0.6745291352272034
pose,appearance,0.6467163562774658
pose,selfie,0.6383936405181885
pose,face,0.6369619965553284
pose,illustration,0.6307677030563354
pose,depict,0.6302422285079956
pose,pretend,0.5920735597610474
pose,portray,0.5884796380996704
pose,scene,0.5842211842536926
pose,smile,0.5825915932655334
pose,appear,0.5774306058883667
pose,photography,0.5757427215576172
build,builder,0.8645682334899902
build,construction,0.8399828672409058
build,design,0.7194850444793701
build,design,0.7194850444793701
build,project,0.7113119959831238
build,project,0.7113119959831238
build,planner,0.708213210105896
build,develop,0.7057200074195862
build,engineering,0.6951990127563477
build,rebuild,0.6700562834739685
build,endeavor,0.6637523770332336
build,work,0.6632135510444641
build,create,0.6591373682022095
build,architecture,0.6556637287139893
build,development,0.6540308594703674
build,generate,0.643611490726471
build,architect,0.6410199999809265
build,compile,0.638020932674408
build,venture,0.6376161575317383
build,construct,0.6343755722045898
move,move,1.0
move,relocate,0.752047598361969
move,transition,0.7516823410987854
move,forward,0.699517011642456
move,motion,0.6930094957351685
move,haul,0.686174750328064
move,shift,0.6846227645874023
move,shift,0.6846227049827576
move,merge,0.6818693280220032
move,switch,0.6810116171836853
move,switch,0.6810116171836853
move,movement,0.6801943182945251
move,walk,0.6702415347099304
move,walk,0.6702415347099304
move,journey,0.664905309677124
move,wander,0.6648687720298767
move,change,0.6554019451141357
move,change,0.6554019451141357
move,progress,0.6501647233963013
move,stride,0.6319840550422668
change,change,1.0
change,modify,0.883400559425354
change,transformation,0.8099961280822754
change,transition,0.8073540925979614
change,amend,0.8050875663757324
change,modification,0.7915254831314087
change,switch,0.7808339595794678
change,switch,0.7808339595794678
change,adjustment,0.7797665596008301
change,shift,0.772484540939331
change,shift,0.772484540939331
change,alteration,0.7507818937301636
change,revision,0.7480641603469849
change,revise,0.7436438798904419
change,redesign,0.736690878868103
change,adapt,0.7088903784751892
change,alter,0.6940873861312866
change,adjust,0.6904836893081665
change,edit,0.6770321130752563
change,edit,0.6770321130752563
preserve,sustain,0.7726048231124878
preserve,conservation,0.768255352973938
preserve,retain,0.7648160457611084
preserve,maintain,0.7554880380630493
preserve,reclaim,0.724921464920044
preserve,relic,0.7122200727462769
preserve,remain,0.6965768337249756
preserve,survive,0.6812109351158142
preserve,persist,0.6713072657585144
preserve,safeguard,0.6679128408432007
preserve,reserve,0.664252758026123
preserve,survival,0.6426683664321899
preserve,endure,0.6424946784973145
preserve,protect,0.6381254196166992
preserve,keep,0.6353180408477783
preserve,stable,0.6268646717071533
preserve,memorial,0.6253374814987183
preserve,stay,0.6192030906677246
preserve,revive,0.6153405904769897
preserve,restore,0.6128336787223816
shout,yell,0.8959228992462158
shout,scream,0.8089741468429565
shout,chant,0.775599479675293
shout,loud,0.769572377204895
shout,tale,0.7662327289581299
shout,sing,0.7603580355644226
shout,jam,0.7577394247055054
shout,ceo,0.7548025846481323
shout,cheer,0.7490209341049194
shout,cheer,0.7490209341049194
shout,die,0.7476369738578796
shout,hong,0.7466111779212952
shout,asian,0.7435338497161865
shout,tory,0.7435222864151001
shout,ya,0.7423210144042969
shout,ah,0.7411036491394043
shout,boom,0.740833044052124
shout,nah,0.7390267848968506
shout,ii,0.7370409965515137
shout,em,0.7369301319122314
insist,assert,0.7841328978538513
insist,want,0.7459920048713684
insist,urge,0.7398176789283752
insist,impose,0.7355484962463379
insist,imply,0.7333597540855408
insist,let,0.7226386666297913
insist,let,0.7226386666297913
insist,persuade,0.7135610580444336
insist,estimate,0.7125430703163147
insist,estimate,0.7125430703163147
insist,allow,0.712538480758667
insist,say,0.7108897566795349
insist,regulate,0.7100554704666138
insist,to,0.7017356753349304
insist,desire,0.7001215219497681
insist,option,0.6989300847053528
insist,choose,0.6979333162307739
insist,preference,0.6958359479904175
insist,appropriate,0.6949396133422852
insist,till,0.6932427287101746
big,large,0.9624862670898438
big,huge,0.9512327909469604
big,massive,0.9297195076942444
big,giant,0.8641524910926819
big,substantial,0.8107403516769409
big,size,0.7852578163146973
big,size,0.7852578163146973
big,wide,0.7760677337646484
big,tall,0.7514630556106567
big,heavy,0.7497729063034058
big,vast,0.7115262746810913
big,extensive,0.6992794275283813
big,mass,0.6924786567687988
big,widen,0.6824929714202881
big,incredibly,0.6788585782051086
big,greatly,0.676020622253418
big,lot,0.6739603281021118
big,significantly,0.6720105409622192
big,much,0.6709586977958679
big,scale,0.6701940298080444
progress,achieve,0.7607929706573486
progress,proceed,0.758346438407898
progress,accomplish,0.737514853477478
progress,stride,0.702983021736145
progress,endeavor,0.7021499872207642
progress,success,0.7013314962387085
progress,successful,0.6965826153755188
progress,pursue,0.6964479088783264
progress,successfully,0.6926599144935608
progress,improvement,0.6904106736183167
progress,pace,0.6890367269515991
progress,pace,0.6890367269515991
progress,merge,0.6890169382095337
progress,ahead,0.6837440729141235
progress,succeed,0.682895302772522
progress,journey,0.6813609600067139
progress,accelerate,0.6808795928955078
progress,step,0.6802105903625488
progress,step,0.6802105903625488
progress,ongoing,0.6784930229187012
accuse,accusation,0.9735950231552124
accuse,allegation,0.8643208742141724
accuse,defendant,0.7412749528884888
accuse,prosecute,0.7234641313552856
accuse,claim,0.7117692828178406
accuse,complaint,0.709003210067749
accuse,blame,0.6821049451828003
accuse,offense,0.665084183216095
accuse,offence,0.6605417728424072
accuse,guilty,0.6478952169418335
accuse,perpetrator,0.6415281295776367
accuse,sue,0.6383460760116577
accuse,lawsuit,0.6343096494674683
accuse,suspicion,0.6340428590774536
accuse,suspect,0.6333666443824768
accuse,prosecutor,0.6289133429527283
accuse,inflict,0.6213891506195068
accuse,liability,0.6211326122283936
accuse,harass,0.6211304664611816
accuse,criticism,0.6160656809806824
talk,talk,0.9999997615814209
talk,conversation,0.9581643342971802
talk,discuss,0.8689078688621521
talk,dialogue,0.8604741096496582
talk,chat,0.81122887134552
talk,speak,0.7878882884979248
talk,communicate,0.7861694097518921
talk,discussion,0.755743682384491
talk,communication,0.7427788376808167
talk,articulate,0.7382182478904724
talk,tale,0.7301063537597656
talk,speaker,0.6916118860244751
talk,call,0.680726945400238
talk,call,0.6807268857955933
talk,tell,0.6682933568954468
